F1_ID,Match_ID,Exact_ID,Close_ID,No_Match_DF1,No_Match_DF2,Name_Match,Dates_Match,F2_Match
ovince-st-preux,Ovince-Saint-Preux-7667,,"Corey Anderson UFC 217: Bisping vs. St-Pierre 2017-11-04
",,,1.0,1,1.0
12724-lukasz-sajewski-wookie,Lukasz-Sajewski-5113,,"Nick Hein UFC Fight Night 69: Jedrzejczyk vs. Penne 2015-06-20
",,,0.93,1,1.0
44468-augusto-sakai,Augusto-Sakai-4014,,"Rob Horton Bellator Fighting Championship 94: Awad vs. Rickels 2013-03-28
",,"Marcos Conrado Dana White's Contender Series Brazil 1 2018-08-24
",1.0,1,1.0
alessio-sakara-legionarius,Alessio-Sakara-132,,"Houston Alexander UFC 75: Champion vs Champion 2007-09-08
",,,1.0,1,0.93
5892-gokin-saki,Gokhan-Saki-7382,,"Henrique Da Silva UFC Fight Night 117: Saint Preux vs. Okami 2017-09-22
",,,0.95,1,1.0
8304-justin-salas,Justin-Salas-3097,,"Anton Kuivanen UFC on FUEL TV 1: Ellenberger vs. Sanchez 2012-02-15
",,,1.0,1,1.0
ivan-salaverry,Ivan-Salaverry-637,"Fraser Opie Cage Contender 14 2012-07-21
","Fraser Opie Cage Contender 14 2012-07-21
Rousimar Palhares UFC 84: Ill Will 2008-05-24
",,,1.0,1,1.0
24347-roman-salazar,Roman-Salazar-5181,,"Mitch Gagnon UFC Fight Night 54: MacDonald vs. Saffiedine 2014-10-04
",,,1.0,1,1.0
john-salgado-greco,John-Salgado-2295,,"Igor Gracie Strikeforce: Fedor vs. Silva 2011-02-12
",,,1.0,1,1.0
gabriel-salinas-jones,Gabriel-Salinas-Jones-2696,,"Bryan Humes Strikeforce: Fedor vs. Henderson 2011-07-30
",,,1.0,1,1.0
14215-Brandon-Saling,Brandon-Saling-3030,,"Gregory Milliard Bellator Fighting Championship 59 2011-11-26
",,,1.0,1,1.0
sean-salmon,Sean-Salmon-358,,"Dennis Hallman Strikeforce: Four Men Enter One Man Survives 2007-11-16
",,,1.0,1,0.78
john-salter,John-Salter-1392,"Casey Huffman Strikeforce Challengers 13 2011-01-07
","Casey Huffman Strikeforce Challengers 13 2011-01-07
Roberto Traven Adrenaline MMA 3: Bragging Rights 2009-06-13
",,,1.0,1,0.94
39236-andrew-sanchez,Andrew-Sanchez-4726,,"Miles Marshall RFA 13: Cochrane vs. Escudero 2014-03-07
",,,1.0,1,1.0
donald-sanchez,Donald-Sanchez-1887,,"Angelo Sanchez King Of The Cage: Honor 2010-05-14
",,"Kenny Raught Colosseo Championship Fighting 6: Bushido 2011-07-23
",1.0,1,0.91
eddie-sanchez-the-manic-hispanic,Eddie-Sanchez-28,,"Colin Robinson UFC 72: Victory 2007-06-16
",,"Jay White Bellator Fighting Championship 3 + 4 2009-04-17
",1.0,1,1.0
43895-roberto-sanchez,Roberto-Sanchez-5411,"Jacob Silva Legacy FC 39 2015-02-27
","Trent Meaux Legacy FC 42: Njokuani vs. Quayhagen 2015-06-26
",,,1.0,1,0.92
jerrod-sanders,Jerrod-Sanders-2387,,"Jeremy Spoon Bellator Fighting Championship 37 2011-03-19
",,,1.0,1,1.0
jesse-sanders-iron-jaw,Jesse-Sanders-1072,,"Brock Larson UFC Fight Night 18: Condit vs Kampmann 2009-04-01
",,,1.0,1,1.0
luke-sanders,Luke-Sanders-2259,"Josh Jarvis Strikeforce Challengers 13 2011-01-07
","Chris Wright Xtreme Fighting Championship 18: Music City Mayhem 2012-06-22
",,,1.0,1,0.94
32931-cory-sandhagen,Cory-Sandhagen-6127,"Jamall Emmers LFA 5: Edwards vs. Townsend 2017-02-24
","Jamall Emmers LFA 5: Edwards vs. Townsend 2017-02-24
Andrew Tenneson RFA 34: Velickovic vs. Smith 2016-01-15
",,,1.0,1,0.91
joseph-sandoval,Joseph-Sandoval-2342,,"Sean Shakour Shark Fights 14: Horwich vs. Villefort 2011-03-11
",,,1.0,1,1.0
raul-sandoval-raw,Raul-Sandoval-2411,,"Bobby Escalante Strikeforce Challengers 15: Wilcox vs. Damm 2011-04-01
",,,1.0,1,1.0
27525-roldan-sangcha-an,Roldan-Sangcha-An-3380,,"Allamurad Karayev One FC: Destiny Of Warriors 2012-06-23
",,,1.0,1,1.0
13530-mike-santiago,Mike-Santiago-7457,,"Mark Cherico Dana White's Contender Series 7 2017-08-22
",,,0.83,1,1.0
bruno-santos-carioca,Bruno-Santos-3178,,"Giva Santana Bellator Fighting Championship 61 2012-03-16
",,,1.0,1,1.0
evangelista-santos-cyborg,Daniel-Santos-6038,,"Adrian Yanez Legacy FC 50: Young vs. Cyborg 2016-01-22
",,,0.71,1,0.48
paul-sass-sassangle,Paul-Sass-2035,,"Mark Holst UFC 120: Bisping vs. Akiyama 2010-10-16
",,,1.0,1,0.99
ben-saunders-killa-b,Ben-Saunders-408,,"Dan Barrera UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,,0.83,1,0.98
eric-schafer-red,Eric-Schafer-212,,"Stephan Bonnar UFC 77: Hostile Territory 2007-10-20
",,,1.0,1,1.0
kerry-schall-meat-truck,Kerry-Schall-760,,"Herc Hayes Adrenaline MMA 1 2008-06-14
",,,1.0,1,0.87
fabiano-scherner-pega-leve,Fabiano-Scherner-524,,"Roy Nelson IFL: Las Vegas 2008-02-29
",,,1.0,1,1.0
samy-schiavo-the-dog,Samy-Schiavo-495,,"Clay Guida UFC Fight Night 13: Florian vs Lauzon 2008-04-02
",,,1.0,1,1.0
semmy-schilt-hightower,Semmy-Schilt-1001,,"Siala Siliga FieLDS: Dynamite!! 2008 2008-12-31
",,,1.0,1,1.0
adam-schindler,Adam-Schindler-1920,,"Brian Melancon Bellator Fighting Championships 20 2010-05-27
",,,1.0,1,0.97
daniel-schmitt,Daniel-Schmitt-2250,"Dustin West Strikeforce Challengers 13 2011-01-07
",,,,1.0,1,1.0
colleen-schneider-the-beautiful-disaster,Colleen-Schneider-2046,"Sanja Sucevic Super Fight League 14 2013-03-29
","Irene Aldana Invicta FC 11: Cyborg vs. Tweet 2015-02-27
",,"Liz Carmouche Strikeforce Challengers 10 2010-08-13
",1.0,1,1.0
29221-matt-schnell,Matt-Schnell-3492,,"Ryan Hollis Legacy Fighting Championship 14 2012-09-14
",,,0.89,1,0.95
alex-schoenauer,Alex-Schoenauer-335,,"Vladimir Matyushenko IFL: Grand Prix Semifinals 2007-11-03
",,,1.0,1,1.0
darrill-schoonover-the-boss,Darrill-Schoonover-1678,,"James McSweeney UFC: The Ultimate Fighter 10 Finale 2009-12-05
",,,1.0,1,1.0
lacey-schuckman-the-ladie,Lacey-Schuckman-1586,"Akaya Hamasaki Invicta FC 2 2012-07-28
","Akaya Hamasaki Invicta FC 2 2012-07-28
Jeri Sitzes Strikeforce Challengers: Kennedy vs Cummings 2009-09-25
",,,1.0,1,0.97
31017-justin-scoggins-tank,Justin-Scoggins-4555,,"Richie Vaculik UFC Fight Night 33: Hunt vs. Bigfoot 2013-12-06
",,,1.0,1,0.98
16615-bradley-scott,Brad-Scott-3760,,"Robert Whittaker UFC on FX 6: Sotiropoulos vs. Pearson 2012-12-14
",,,0.87,1,1.0
17184-neil-seery,Neil-Seery-2894,"Karl Harrison Cage Warriors 49 2012-10-27
Mark Platts Cage Warriors 47 2012-06-02
Niko Gjoka Cage Warriors 44 2011-10-01
","Paul Marin Cage Warriors 53: Alers vs. Salovaara 2013-04-13
",,,1.0,1,1.0
ray-sefo-sugarfoot,Ray-Sefo-1546,,"Kevin Jordan Strikeforce Challengers: Kennedy vs Cummings 2009-09-25
",,,1.0,1,1.0
mackens-semerzier-mack-da-menace,Mackens-Semerzier-1613,,"Wagnney Fabiano WEC 43: Cerrone vs Henderson 2009-10-10
",,,1.0,1,0.98
alex-serdyukov-the-russian-crusher,Alex-Serdyukov-566,"Ryan Stonitsch WEC 33 2008-03-26
","Luis Sapo WEC 34: Faber vs Pulver 2008-06-01
",,,1.0,1,0.95
carl-seumanutafa,Carl-Seumanutafa-865,,"Shane Del Rosario ShoXC: Elite Challenger Series 2008-09-26
",,"Lavar Johnson Sho MMA: Aina vs Evangelista 2009-05-15
",1.0,1,1.0
142325-edmen-shahbazyan,Edmen-Shahbazyan-8418,,"Antonio Jones Dana White's Contender Series 13 2018-07-17
",,,1.0,1,1.0
kamal-shalorus-prince-of-persia,Kamal-Shalorus-1634,"Bart Palaszewski WEC 53 2010-12-16
","Bart Palaszewski WEC 53 2010-12-16
Will Kerr WEC 44: Brown vs Aldo 2009-11-18
",,,1.0,1,1.0
29791-eric-shelton,Eric-Shelton-5028,,"Sid Bice RFA 16: Copeland vs. Jorgenson 2014-07-25
",,,1.0,1,1.0
jake-shields,Jake-Shields-232,,"Renato Verissimo EliteXC: Uprising 2007-09-15
",,,1.0,1,1.0
wes-shivers-the-perfect-storm,Wes-Shivers-2209,"Goldman Butler Strikeforce Challengers 12 2010-11-19
",,,,1.0,1,1.0
josh-shockley,Josh-Shockley-2033,,"Eric Moon Bellator Fighting Championship 57 2011-11-12
",,,1.0,1,1.0
2080-landon-showalter-the-show,Landon-Showalter-1402,,"Travis Doerge Strikeforce Challengers: Santos vs Villasenor 2009-06-19
",,,1.0,1,0.56
antonio-silva-junior,Antonio-Silva-349,,"Jonathan Wiezorek EliteXC: Renegade 2007-11-10
",,,0.96,1,1.0
erick-silva-indio,Erick-Silva-2556,,"Luis Ramos UFC 134: Silva vs. Okami 2011-08-27
",,,1.0,1,1.0
44064-felipe-silva,Felipe-Silva-6568,,"Shane Campbell UFC on FOX 21: Maia vs. Condit 2016-08-27
",,,1.0,1,1.0
38718-douglas-dsilva,Douglas-Silva-De-Andrade-6730,,"Zubair Tuhugov UFC Fight Night 36: Machida vs. Mousasi 2014-02-15
",,,1.0,1,0.98
31930-elias-silverio,Elias-Silverio-4323,,"Joao Zeferino UFC Fight Night 28: Teixeira vs. Bader 2013-09-04
",,,0.96,1,0.99
wes-sims-a-whole-show,Wes-Sims-1716,,"Bobby Lashley Strikeforce: Miami 2010-01-30
",,,1.0,1,1.0
jeri-sitzes-fists-of-fury,Jeri-Sitzes-1585,,"Lacey Schuckman Strikeforce Challengers: Kennedy vs Cummings 2009-09-25
",,,1.0,1,1.0
zach-skinner,Zach-Skinner-4400,,"Austin Springer Bellator Fighting Championship 101: Warren vs. Kirk 2013-09-27
",,,1.0,1,1.0
dylan-smith,Dillon-Smith-1595,,"Lemont Davis Strikeforce Challengers: Kennedy vs Cummings 2009-09-25
",,,0.78,1,1.0
14932-gilbert-smith,Gilbert-Smith-4063,,"Robert McDaniel UFC: The Ultimate Fighter 17 Finale 2013-04-13
",,,1.0,1,0.98
leslie-smith,Leslie-Smith-1248,"Raquel Pennington Invicta FC 4 2013-01-05
","Raquel Pennington Invicta FC 4 2013-01-05
Kerry Vera Bellator Fighting Championship 7 2009-05-15
",,,1.0,1,1.0
maurice-smith-mo,Maurice-Smith-515,,"Rick Roufus Strikeforce: Strikeforce At The Dome 2008-02-23
",,,1.0,1,1.0
patrick-smith-pat,Pat-Smith-1498,,"Kevin Jordan ASC 1 2009-07-31
",,,0.82,1,1.0
38968-louis-smolka-da-last-samurai,Louis-Smolka-4634,,"Alptekin Ozkilic UFC Fight Night 35: Rockhold vs. Philippou 2014-01-15
",,,1.0,1,0.88
77156-dmitry-smolyakov,Dmitry-Smolyakov-6341,,"Luis Henrique UFC on FOX 20: Holm vs. Shevchenko 2016-07-23
",,,1.0,1,1.0
49358-richie-smullen,Richie-Smullen-6875,,"Luis Pena UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya 2018-07-06
",,"Conor Dillon Bellator 169: King Mo vs. Ishii 2016-12-16
",1.0,1,1.0
peter-sobotta,Peter-Sobotta-1175,,"Paul Taylor UFC 99: The Comeback 2009-06-13
",,,0.8,1,0.91
paul-song,Paul-Song-2403,,"Casey Ryan Strikeforce: Diaz vs. Daley 2011-04-09
",,,1.0,1,1.0
krzysztof-soszynski-the-polish-experiment,Krzysztof-Soszynski-379,,"Robert Villegas HDNet Fights: Reckless Abandon 2007-12-15
",,"Stephan Bonnar UFC 110: Nogueira vs. Velasquez 2010-02-21
",1.0,1,0.99
george-sotiropoulos,George-Sotiropoulos-407,,"Billy Miles UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,"Joe Stevenson UFC 110: Nogueira vs. Velasquez 2010-02-21
",1.0,1,0.95
18304-alex-soto,Alex-Soto-3013,,"Michael McDonald UFC 139: Shogun vs. Henderson 2011-11-19
",,,1.0,1,0.96
ronaldo-souza-jacare,Ronaldo-Souza-725,,"Zelg Galesic DREAM 6 2008-09-23
",,"Jason Miller DREAM 4 2008-06-15
",1.0,1,1.0
tom-speer-the-farmboy,Tommy-Speer-405,"Mats Nilsson Cage Warriors Fight Night 3 2012-02-11
","Mats Nilsson Cage Warriors Fight Night 3 2012-02-11
Mac Danzig UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,"Eduardo Pamplona Bitetti Combat 5 2009-12-12
",0.78,1,1.0
patrick-speight,Patrick-Speight-731,,"Brett Cooper Affliction 2: Day Of Reckoning 2009-01-24
",,,1.0,1,1.0
waachiim-spiritwolf,Waachiim-Spiritwolf-3934,,"Marcus Davis Bellator Fighting Championship 93: Jansen vs. Held 2013-03-21
",,,1.0,1,1.0
73587-daniel-spitz,Daniel-Spitz-7041,,"Mark Godbeer UFC 209: Woodley vs. Thompson 2 2017-03-04
",,,1.0,1,1.0
13645-dan-spohn,Dan-Spohn-2906,,"Dane Bonnigson Bellator Fighting Championship 51 2011-09-24
",,,0.86,1,0.96
georges-st-pierre-rush,Georges-St-Pierre-80,"Thiago Alves UFC 100 2009-07-11
","Thiago Alves UFC 100 2009-07-11
Josh Koscheck UFC 74: Respect 2007-08-25
",,,1.0,1,1.0
bobby-stack,Bobby-Stack-922,,"Derrick Burnsed Strikeforce: Fedor vs. Werdum 2010-06-26
",,,1.0,1,1.0
21490-andreas-stahl,Andreas-Stahl-4385,"Veselin Dimitrov European MMA 6 2013-09-26
","Gilbert Burns UFC on FOX 12: Lawler vs. Brown 2014-07-26
",,,1.0,1,1.0
22124-cody-stamann,Cody-Stamann-7352,,"Terrion Ware UFC 213: Romero vs. Whittaker 2017-07-08
",,,1.0,1,1.0
82492-cristina-stanciu,Cristina-Stanciu-6269,,"Maryna Moroz UFC Fight Night 86: Rothwell vs. Dos Santos 2016-04-10
",,,1.0,1,1.0
3292-dion-staring-soldier,Brian-Stann-200,,"Jorge Santiago UFC 130: Rampage vs. Hamill 2011-05-28
",,"Michael Bisping UFC 152: Jones vs. Belfort 2012-09-22
Alessio Sakara UFC on FUEL TV 2: Gustafsson vs. Silva 2012-04-14
Chael Sonnen UFC 136: Edgar vs. Maynard 3 2011-10-08
Chris Leben UFC 125: Resolution 2011-01-01
Mike Massenzio UFC On Versus 2 2010-08-01
Phil Davis UFC 109: Relentless 2010-02-06
Rodney Wallace UFC: The Ultimate Fighter 10 Finale 2009-12-05
Steve Cantwell UFC Fight Night 19 2009-09-16
Krzysztof Soszynski UFC 97: Redemption 2009-04-18
Steve Cantwell WEC 35 2008-08-03
Doug Marshall WEC 33 2008-03-26
Jeremiah Billington WEC 30 2007-09-05
",0.61,1,0.33
kalib-starnes,Kalib-Starnes-166,,"Alan Belcher UFC 77: Hostile Territory 2007-10-20
",,,1.0,1,1.0
17121-dominique-steele-nonstop-action-packed,Dominique-Steele-2834,,"Chris Mierzwiak Strikeforce Grand Prix: Barnett vs. Kharitonov 2011-09-10
",,,1.0,1,0.98
steve-steinbeiss-the-hooligan,Steve-Steinbeiss-812,"Ryan Jensen UFC Fight Night 19 2009-09-16
","Ryan Jensen UFC Fight Night 19 2009-09-16
Carmelo Marrero WEC 36: Faber vs Brown 2008-11-05
",,,1.0,1,1.0
marc-stevens,Marc-Stevens-1745,,"John Cholish Strikeforce: Fedor vs. Silva 2011-02-12
",,,1.0,1,1.0
44180-darren-stewart,Darren-Stewart-4948,,"Michael Ravenscroft Cage Warriors 69: Super Saturday 2014-06-07
",,,1.0,1,1.0
luke-stewart,Luke-Stewart-360,,"Bryson Kamaka Strikeforce: Four Men Enter One Man Survives 2007-11-16
",,,1.0,1,1.0
alex-stiebling-the-brazilian-killa,Alex-Stiebling-1476,,"Murilo Rua Bitetti Combat 4 2009-09-12
",,,1.0,1,1.0
tyler-stinson-the-evolution,Tyler-Stinson-1491,,"Delson Heleno Art Of Fighting 4: Cruz vs Sauer 2009-08-22
",,,1.0,1,1.0
dan-stittgen,Dan-Stittgen-3099,,"Stephen Thompson UFC 143: Condit vs. Diaz 2012-02-04
",,,0.89,1,0.99
denis-stojnic-the-menace,Denis-Stojnic-1005,,"Cain Velasquez UFC Fight Night 17: Lauzon vs Stephens 2009-02-07
",,,0.92,1,1.0
54390-julia-stoliarenko,Julia-Stoliarenko-8771,,"Leah Letson UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman 2018-11-30
",,,0.97,1,1.0
ryan-stonitsch,Ryan-Stonitsch-567,"Alex Serdyukov WEC 33 2008-03-26
",,,,1.0,1,1.0
tim-stout,Tim-Stout-1807,,"Jason Miller Strikeforce: Nashville 2010-04-17
",,,1.0,1,1.0
14638-hans-stringer,Hans-Stringer-4267,,"Francisco France World Series of Fighting 6: Burkman vs. Carl 2013-10-26
",,,1.0,1,0.99
mike-stumpf,Mike-Stumpf-682,,"Dom O Grady Adrenaline MMA 1 2008-06-14
",,,1.0,1,0.97
11735-george-sullivan,George-Sullivan-4660,,"Mike Rhodes UFC on FOX 10: Henderson vs. Thomson 2014-01-25
",,,1.0,1,0.91
mike-swick-quick,Mike-Swick-113,,"Josh Burkman UFC Fight Night 12: Swick vs Burkman 2008-01-23
",,,1.0,1,1.0
floyd-sword,Floyd-Sword-66,,"Thales Leites UFC: The Ultimate Fighter 5 Finale 2007-06-23
",,,1.0,1,1.0
42696-bentley-syler,Bentley-Syler-5320,,"Fredy Serrano UFC Fight Night 62: Maia vs. LaFlare 2015-03-21
",,,1.0,1,1.0
49979-khalid-taha,Khalid-Taha-7359,,"Keita Ishibashi Rizin FF 6: Bantamweight Grand Prix opening round 2017-07-30
",,,1.0,1,1.0
mairbek-taisumov-beckan,Mairbek-Taisumov-2642,,"Josh Bacallao M-1 Challenge 26: Bennett vs. Garner 2011-07-08
",,,1.0,1,0.93
kazuo-takahashi-yoshiki,Kazuo-Takahashi-739,,"Fabio Silva WVR Sengoku: Third Battle 2008-06-08
",,,1.0,1,0.99
yoko-takahashi,Yoko-Takahashi-837,,"Cristiane Justino EliteXC: Heat 2008-10-04
",,,1.0,1,0.88
oleg-taktarov-the-russian-bear,Oleg-Taktarov-548,,"Mark Kerr YAMMA Pit Fighting 2008-04-11
",,,1.0,1,1.0
16241-nordine-taleb,Nordine-Taleb-3262,,"Matt Secor Bellator Fighting Championship 64 2012-04-06
",,,1.0,1,0.95
jason-tan,Jason-Tan-25,,"Marcus Davis UFC 72: Victory 2007-06-16
",,,1.0,1,1.0
akihito-tanaka,Akihito-Tanaka-1019,,"Bob Sapp FieLDS: Dynamite!! 2008 2008-12-31
",,,1.0,1,1.0
miesha-tate-takedown,Miesha-Tate-783,,"Elaina Maxwell Strikeforce: Melendez vs Thomson 2008-06-27
",,"Maiju Kujala Strikeforce Challengers 10 2010-08-13
Zoila Frausto Gurgel Strikeforce Challengers VII: Johnson vs. Mahe 2010-03-26
Sarah Kaufman Sho MMA: Aina vs Evangelista 2009-05-15
",1.0,1,1.0
deividas-taurosevicius,Deividas-Taurosevicius-604,,"Bart Palaszewski IFL: New Blood New Battles 2008-04-04
",,,0.95,1,0.98
jeremy-tavares,Jeremy-Tavares-1178,,"Shingo Kohara Strikeforce: Shamrock vs Diaz 2009-04-11
",,,1.0,1,1.0
40903-danielle-taylor,Danielle-Taylor-6583,,"Maryna Moroz UFC Fight Night 92: Rodriguez vs. Caceres 2016-08-06
",,,1.0,1,0.99
jesse-taylor-jt-money,Jesse-Taylor-792,"Chris Fields Cage Warriors 51 2012-12-31
Mamed Khalidov KSW 17 2011-11-26
","Chris Fields Cage Warriors 51 2012-12-31
Mamed Khalidov KSW 17 2011-11-26
C.B. Dollaway UFC Fight Night 14: Silva vs Irvin 2008-07-19
",,"Murilo Bustamante Impact FC 2: The Uprising 2010-07-18
",1.0,1,1.0
torrance-taylor-the-tyrant,Torrance-Taylor-978,,"Joe Heiland NAAFS: Night Of Champions 2008-12-06
",,"Fabricio Camoes Sho MMA: Aina vs Evangelista 2009-05-15
",1.0,1,0.99
james-te-huna,James-Te-Huna-1657,,"Alexander Gustafsson UFC 127: Penn vs. Fitch 2011-02-26
",,"Igor Pokrajac UFC 110: Nogueira vs. Velasquez 2010-02-21
",1.0,1,0.99
glover-teixeira,Glover-Teixeira-1477,,"Leonardo Lucio Nascimento Bitetti Combat 4 2009-09-12
",,"Marko Peselj Impact FC 2: The Uprising 2010-07-18
Jeff Monson Bitetti Combat 5 2009-12-12
",1.0,1,0.99
28052-jhon-teixeira-da-conceicao-macapa,John-Teixeira-3403,,"Hugo Viana UFC 147: Silva vs. Franklin II 2012-06-23
",,,1.0,1,0.98
herman-terrado,Herman-Terrado-3078,,"Chris Brown Strikeforce: Melendez vs. Masvidal 2011-12-17
",,,1.0,1,0.99
56068-david-teymur,Daniel-Teymur-7362,,"Julio Arce UFC Fight Night 131: Rivera vs. Moraes 2018-06-01
",,"Danny Henry UFC Fight Night 113: Nelson vs. Ponzinibbio 2017-07-16
",0.8,1,0.32
brandon-thatch-rukus,Brandon-Thatch-3969,"Mike Rhodes RFA 7: Thatch vs. Rhodes 2013-03-22
","Justin Edwards UFC Fight Night 27: Condit vs. Kampmann II 2013-08-28
",,,1.0,1,0.91
23158-elias-theodorou,Elias-Theodorou-3263,,"Rich Lictawa Bellator Fighting Championship 64 2012-04-06
",,,1.0,1,1.0
nik-theotikos,Nik-Theotikos-929,,"Luke Rockhold Strikeforce: Destruction 2008-11-21
",,,1.0,1,1.0
paulo-thiago,Paulo-Thiago-1023,"Jon Fitch UFC 100 2009-07-11
","Jon Fitch UFC 100 2009-07-11
Josh Koscheck UFC 95: Sanchez vs Stevenson 2009-02-21
",,,1.0,1,0.98
noah-thomas-the-red,Noah-Thomas-1358,,"Frank Gomez WEC 41: Brown vs Faber 2 2009-06-07
",,,1.0,1,1.0
ryan-thomas-the-tank-engine,Ryan-Thomas-820,,"Ben Saunders UFC 87: Seek And Destroy 2008-08-09
",,,1.0,1,0.94
ousmane-thomas-diagne,Ousmane-Thomas-Diagne-1266,"Aaron Lan Franco Strikeforce Challengers 14 2011-02-18
","Aaron Lan Franco Strikeforce Challengers 14 2011-02-18
Warren Merritt Strikeforce Challengers IV: Evangelista vs Gurgel 2009-11-06
",,"Caros Fodor Strikeforce Challengers 9 2010-07-23
Kaleo Kwan Sho MMA: Aina vs Evangelista 2009-05-15
",1.0,1,0.89
james-thompson-the-colossus,James-Thompson-492,"Mariusz Pudzianowski KSW 17 2011-11-26
Mariusz Pudzianowski KSW 16 2011-05-21
","Mariusz Pudzianowski KSW 17 2011-11-26
Mariusz Pudzianowski KSW 16 2011-05-21
Brett Rogers EliteXC: Street Certified 2008-02-16
",,,1.0,1,0.99
nick-thompson-the-goat,Nick-Thompson-545,,"Fabricio Monteiro WVR Sengoku: First Battle 2008-03-05
",,,1.0,1,1.0
oli-thompson,Oli-Thompson-3086,,"Shawn Jordan UFC on FX 2: Alves vs. Kampmann 2012-03-02
",,,1.0,1,0.97
41504-nolan-ticman,Nolan-Ticman-5060,,"Frankie Saenz UFC Fight Night 47: Bader vs. Saint Preux 2014-08-16
",,,1.0,1,0.98
37393-darren-till,Darren-Till-5649,,"Wendell Oliveira UFC Fight Night 67: Alves vs. Condit 2015-05-30
",,,1.0,1,1.0
tyler-toner-thunder,Tyler-Toner-1649,,"Brandon Visher WEC 48: Aldo vs. Faber 2010-04-24
",,,1.0,1,1.0
masanori-tonooka,Masanori-Tonooka-854,,"Yoshihiro Akiyama DREAM 6 2008-09-23
",,,1.0,1,1.0
anthony-torres-the-crush,Anthony-Torres-217,,"Jess Liaudin UFC 75: Champion vs Champion 2007-09-08
",,,1.0,1,1.0
ronys-torres,Jose-Torres-5996,,"Reynaldo Duarte Titan FC 38: Carl vs. Belal 2016-04-30
",,"Jorge Dominguez Titan FC 37: Dos Santos vs. Simon 2016-03-04
",0.78,1,0.37
32610-tecia-torres-the-tiny-tornado,Tecia-Torres-3557,"Paige Vanzant Invicta FC 4 2013-01-05
","Paige Vanzant Invicta FC 4 2013-01-05
Kaiyana Rain Invicta FC 3: Penne vs. Sugiyama 2012-10-06
",,,1.0,1,0.95
56301-salim-touahri,Salim-Touahri-7652,,"Warlley Alves UFC Fight Night 118: Cerrone vs. Till 2017-10-21
",,,1.0,1,1.0
roberto-traven-spider,Roberto-Traven-1393,,"John Salter Adrenaline MMA 3: Bragging Rights 2009-06-13
",,,1.0,1,1.0
bryan-travers,Bryan-Travers-1111,"Carlo Prater Strikeforce Challengers 14 2011-02-18
","Carlo Prater Strikeforce Challengers 14 2011-02-18
John Gunderson PFC 13: Validation 2009-05-08
",,"Pat Healy Strikeforce Challengers VIII 2010-05-21
",1.0,1,1.0
alexander-trevino-spider,Alex-Trevino-1502,,"Isaiah Hill Strikeforce: Carano vs Cyborg 2009-08-15
",,"Ben Holscher Strikeforce Challengers VII: Johnson vs. Mahe 2010-03-26
",0.83,1,1.0
64126-michael-trizano,Michael-Trizano-7678,,"Mike Otwell Bellator 186: Bader vs. Vassell 2017-11-03
",,,1.0,1,1.0
4763-tor-troeng-the-hammer,Tor-Troeng-2132,,"Thales Leites Superior Challenge 6: Lion's Den 2010-10-29
",,"Robert Jocz Superior Challenge 7: Rise of Champions 2011-04-30
",0.95,1,1.0
11520-abel-trujillo,Abel-Trujillo-3472,,"Marcus Levesseur UFC on FOX 5: Henderson vs. Diaz 2012-12-08
",,,1.0,1,1.0
reynaldo-trujillo-the-truth,Rey-Trujillo-2617,,"Isaias Martinez Shark Fights 16: Neer vs. Juarez 2011-06-25
",,,0.83,1,0.85
chris-tuchscherer-the-crowbar,Chris-Tuchscherer-1295,,"Gabriel Gonzaga UFC 102: Couture vs Nogueira 2009-08-29
",,,1.0,1,1.0
20605-gavin-tucker,Gavin-Tucker-6974,,"Sam Sicilia UFC Fight Night 105: Lewis vs. Browne 2017-02-19
",,,1.0,1,1.0
40125-albert-tumenov,Albert-Tumenov-4670,,"Ildemar Alcantara UFC Fight Night 36: Machida vs. Mousasi 2014-02-15
",,,1.0,1,1.0
68396-jalin-turner,Jalin-Turner-6854,,"Gabriel Green Bellator 170: Ortiz vs. Sonnen 2017-01-21
",,,1.0,1,1.0
34449-marcin-tybura-tybur,Marcin-Tybura-6200,,"Timothy Johnson UFC Fight Night 86: Rothwell vs. Dos Santos 2016-04-10
",,,1.0,1,0.99
christian-uflacker,Christian-Uflacker-1618,,"Jonatas Novaes Strikeforce: Fedor vs Rogers 2009-11-07
",,,1.0,1,1.0
andrew-uhrich,Andrew-Uhrich-1785,,"Dustin West Strikeforce: Nashville 2010-04-17
",,,1.0,1,1.0
13617-gasan-umalatov,Gasan-Umalatov-4646,,"Neil Magny UFC 169: Barao vs. Faber 2014-02-01
",,,1.0,1,1.0
zach-underwood,Zach-Underwood-1780,,"Hunter Worsham Strikeforce: Nashville 2010-04-17
",,,1.0,1,0.97
hector-urbina-el-toro,Hector-Urbina-762,,"Dave Kleczkowski Adrenaline MMA 1 2008-06-14
",,,1.0,1,0.97
