,Event_Date,Event_Name,Event_ID,F1_Name,F2_Name,F1_ID,F2_ID
152,2012-10-06,One FC 6: Rise of Kings,one-fc-6-rise-of-kings-592,Shinya Aoki,Arnaud Lepont,Shinya-Aoki-392,Arnaud-Lepont-3372
153,2012-04-20,Bellator Fighting Championship 66,bellator-fighting-championship-66-508,Shinya Aoki,Eddie Alvarez,Shinya-Aoki-392,Eddie-Alvarez-91
154,2011-12-31,DREAM: New Year! 2011,dream-new-year-2011-480,Shinya Aoki,Satoru Kitaoka,Shinya-Aoki-392,Satoru-Kitaoka-653
155,2011-09-24,DREAM 17: World Bantamweight GP,dream-17-world-bantamweight-gp-432,Shinya Aoki,Rob McCullough,Shinya-Aoki-392,Rob-McCullough-197
156,2011-05-29,DREAM: Fight for Japan,dream-fight-for-japan-393,Shinya Aoki,Rich Clementi,Shinya-Aoki-392,Rich-Clementi-275
157,2011-04-09,Strikeforce: Diaz vs. Daley,strikeforce-diaz-vs-daley-374,Shinya Aoki,Lyle Beerbohm,Shinya-Aoki-392,Lyle-Beerbohm-521
158,2010-12-31,DREAM Dynamite!! 2010,dream-dynamite-2010-347,Shinya Aoki,Yuichiro Nagashim,Shinya-Aoki-392,Yuichiro-Nagashim-2237
159,2010-09-25,DREAM 16,dream-16-269,Shinya Aoki,Marcus Aurelio,Shinya-Aoki-392,Marcus-Aurelio-124
160,2010-07-10,DREAM 15,dream-15-273,Shinya Aoki,Tatsuya Kawajiri,Shinya-Aoki-392,Tatsuya-Kawajiri-421
161,2010-04-17,Strikeforce: Nashville,strikeforce-nashville-244,Shinya Aoki,Gilbert Melendez,Shinya-Aoki-392,Gilbert-Melendez-278
162,2009-12-31,FieLDS: Dynamite!! 2009,fields-dynamite-2009-223,Shinya Aoki,Mizuto Hirota,Shinya-Aoki-392,Mizuto-Hirota-828
163,2009-10-06,DREAM 11,dream-11-190,Shinya Aoki,Joachim Hansen,Shinya-Aoki-392,Joachim-Hansen-535
164,2009-07-20,DREAM 10,dream-10-174,Shinya Aoki,Vitor Ribeiro,Shinya-Aoki-392,Vitor-Ribeiro-243
165,2009-04-05,DREAM 8,dream-8-151,Shinya Aoki,Hayato Sakurai,Shinya-Aoki-392,Hayato-Sakurai-393
166,2009-03-08,DREAM 7,dream-7-144,Shinya Aoki,David Gardner,Shinya-Aoki-392,David-Gardner-1124
167,2008-12-31,FieLDS: Dynamite!! 2008,fields-dynamite-2008-116,Shinya Aoki,Eddie Alvarez,Shinya-Aoki-392,Eddie-Alvarez-91
168,2008-09-23,DREAM 6,dream-6-96,Shinya Aoki,Todd Moore,Shinya-Aoki-392,Todd-Moore-412
169,2008-07-21,DREAM 5,dream-5-82,Shinya Aoki,Caol Uno,Shinya-Aoki-392,Caol-Uno-245
170,2008-06-15,DREAM 4,dream-4-73,Shinya Aoki,Katsuhiko Nagata,Shinya-Aoki-392,Katsuhiko-Nagata-575
171,2008-04-29,DREAM 2,dream-2-66,Shinya Aoki,Jz Cavalcante,Shinya-Aoki-392,Jz-Cavalcante-242
172,2008-03-15,DREAM 1,dream-1-49,Shinya Aoki,Jz Cavalcante,Shinya-Aoki-392,Jz-Cavalcante-242
173,2007-12-30,M-1 Global: Yarennoka!,m-1-global-yarennoka-34,Shinya Aoki,Bukyung Jung,Shinya-Aoki-392,Bukyung-Jung-445
174,2011-07-16,DREAM 17,dream-17-409,Kenji Osawa,Keisuke Fujiwara,Kenji-Osawa-569,Keisuke-Fujiwara-1628
175,2011-05-29,DREAM: Fight for Japan,dream-fight-for-japan-393,Kenji Osawa,Takafumi Otsuka,Kenji-Osawa-569,Takafumi-Otsuka-1127
176,2010-05-29,DREAM 14,dream-14-279,Kenji Osawa,Yoshiro Maeda,Kenji-Osawa-569,Yoshiro-Maeda-470
177,2009-11-18,WEC 44: Brown vs Aldo,wec-44-brown-vs-aldo-194,Kenji Osawa,Antonio Banuelos,Kenji-Osawa-569,Antonio-Banuelos-152
178,2009-03-01,WEC 39: Brown vs Garcia,wec-39-brown-vs-garcia-127,Kenji Osawa,Rafael Rebello,Kenji-Osawa-569,Rafael-Rebello-1071
179,2008-08-03,WEC 35,wec-35-78,Kenji Osawa,Scott Jorgensen,Kenji-Osawa-569,Scott-Jorgensen-469
180,2008-03-26,WEC 33,wec-33-50,Kenji Osawa,Chris Manuel,Kenji-Osawa-569,Chris-Manuel-568
181,2016-01-29,Bellator 148: Daley vs. Uhrich,bellator-148-daley-vs-uhrich-1042,Art Arciniega,Justin Smitley,Art-Arciniega-2454,Justin-Smitley-1040
182,2015-02-13,Bellator 133: Manhoef vs. Shlemenko,bellator-133-manhoef-vs-shlemenko-917,Art Arciniega,Emilio Chavez,Art-Arciniega-2454,Emilio-Chavez-5497
183,2011-08-05,Tachi Palace Fights 10: Let the Chips Fall,tachi-palace-fights-10-let-the-chips-fall-407,Art Arciniega,Andy Miranda,Art-Arciniega-2454,Andy-Miranda-2194
184,2011-05-06,Tachi Palace Fights 9,tachi-palace-fights-9-366,Art Arciniega,Robert Peralta,Art-Arciniega-2454,Robert-Peralta-2405
185,2015-11-14,UFC 193: Rousey vs. Holm,ufc-193-rousey-vs-holm-1002,Akbarh Arreola,Jake Matthews,Akbarh-Arreola-5019,Jake-Matthews-4978
186,2015-03-21,UFC Fight Night 62: Maia vs. LaFlare,ufc-fight-night-62-maia-vs-laflare-934,Akbarh Arreola,Francisco Trinaldo,Akbarh-Arreola-5019,Francisco-Trinaldo-3486
187,2014-11-22,UFC Fight Night 57: Edgar vs. Swanson,ufc-fight-night-57-edgar-vs-swanson-892,Akbarh Arreola,Yves Edwards,Akbarh-Arreola-5019,Yves-Edwards-100
188,2014-07-26,UFC on FOX 12: Lawler vs. Brown,ufc-on-fox-12-lawler-vs-brown-829,Akbarh Arreola,Tiago Dos Santos,Akbarh-Arreola-5019,Tiago-Dos-Santos-5020
189,2018-02-10,UFC 221: Romero vs. Rockhold,ufc-221-romero-vs-rockhold-1411,Cyril Asker,Tai Tuivasa,Cyril-Asker-4178,Tai-Tuivasa-7444
190,2017-11-25,UFC Fight Night 122: Bisping vs. Gastelum,ufc-fight-night-122-bisping-vs-gastelum-1363,Cyril Asker,Hu Yaozong,Cyril-Asker-4178,Hu-Yaozong-7742
191,2017-06-17,UFC Fight Night 111: Holm vs. Correia,ufc-fight-night-111-holm-vs-correia-1277,Cyril Asker,Walt Harris,Cyril-Asker-4178,Walt-Harris-4641
192,2017-01-15,UFC Fight Night 103: Rodriguez vs. Penn,ufc-fight-night-103-rodriguez-vs-penn-1219,Cyril Asker,Dmitrii Smoliakov,Cyril-Asker-4178,Dmitrii-Smoliakov-6823
193,2016-04-10,UFC Fight Night 86: Rothwell vs. Dos Santos,ufc-fight-night-86-rothwell-vs-dos-santos-1077,Cyril Asker,Jared Cannonier,Cyril-Asker-4178,Jared-Cannonier-5333
194,2013-05-25,Cage Contender XVII,cage-contender-xvii-689,Cyril Asker,Karl Moore,Cyril-Asker-4178,Karl-Moore-3452
195,2012-02-24,Legacy Fighting Championship 10,legacy-fighting-championship-10-511,Pat Audinwood,Justin Reiswerg,Pat-Audinwood-1500,Justin-Reiswerg-2577
196,2010-12-11,UFC 124: St-Pierre vs. Koscheck II,ufc-124-st-pierre-vs-koscheck-ii-313,Pat Audinwood,John Makdessi,Pat-Audinwood-1500,John-Makdessi-2163
197,2010-09-25,UFC 119: Mir vs. Cro Cop,ufc-119-mir-vs-cro-cop-296,Pat Audinwood,Thiago Tavares,Pat-Audinwood-1500,Thiago-Tavares-139
198,2009-07-31,ASC 1,asc-1-202,Pat Audinwood,Al Buck,Pat-Audinwood-1500,Al-Buck-1499
199,2013-06-19,Bellator Fighting Championship 96: King Mo vs. Petruzelli,bellator-fighting-championship-96-king-mo-vs-petruzelli-687,Blas Avena,War Machine,Blas-Avena-156,War-Machine-1550
200,2013-02-28,Bellator Fighting Championship 91: MPumbu vs. Vegh,bellator-fighting-championship-91-mpumbu-vs-vegh-650,Blas Avena,Lenny Lovato Jr.,Blas-Avena-156,Lenny-Lovato-Jr-3910
201,2011-11-04,Superior Cage Combat 3,superior-cage-combat-3-453,Blas Avena,Shawn Fitzsimmons,Blas-Avena-156,Shawn-Fitzsimmons-2849
202,2011-08-20,Superior Cage Combat 2,superior-cage-combat-2-414,Blas Avena,Josh Neer,Blas-Avena-156,Josh-Neer-494
203,2009-06-05,Bellator Fighting Championship 10,bellator-fighting-championship-10-179,Blas Avena,Jesse Juarez,Blas-Avena-156,Jesse-Juarez-1202
204,2009-01-25,WEC 38: Varner vs Cerrone,wec-38-varner-vs-cerrone-122,Blas Avena,Jesse Lennox,Blas-Avena-156,Jesse-Lennox-974
205,2008-08-03,WEC 35,wec-35-78,Blas Avena,Dave Terrel,Blas-Avena-156,Dave-Terrel-789
206,2008-03-26,WEC 33,wec-33-50,Blas Avena,Hirumitsu Miura,Blas-Avena-156,Hirumitsu-Miura-563
207,2007-09-05,WEC 30,wec-30-17,Blas Avena,Joe Benoit,Blas-Avena-156,Joe-Benoit-222
208,2007-08-05,WEC 29,wec-29-15,Blas Avena,Tiki Ghosn,Blas-Avena-156,Tiki-Ghosn-157
209,2018-10-27,UFC Fight Night 138: Volkan vs. Smith,ufc-fight-night-138-volkan-vs-smith-1564,Jessin Ayari,Stevie Ray,Jessin-Ayari-6500,Stevie-Ray-3968
210,2017-05-28,UFC Fight Night 109: Gustafsson vs. Teixeira,ufc-fight-night-109-gustafsson-vs-teixeira-1265,Jessin Ayari,Darren Till,Jessin-Ayari-6500,Darren-Till-5649
211,2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,ufc-fight-night-93-arlovski-vs-barnett-1139,Jessin Ayari,Jim Wallhead,Jessin-Ayari-6500,Jim-Wallhead-633
212,2016-10-01,EuroFC 01: Espoo,eurofc-01-espoo-1196,Izabela Badurek,Roxane Teixeira,Izabela-Badurek-5540,Roxane-Teixeira-6692
213,2015-04-11,UFC Fight Night 64: Gonzaga vs. Cro Cop II,ufc-fight-night-64-gonzaga-vs-cro-cop-ii-936,Izabela Badurek,Aleksandra Albu,Izabela-Badurek-5540,Aleksandra-Albu-5539
214,2018-12-29,UFC 232: Jones vs. Gustafsson 2,ufc-232-jones-vs-gustafsson-2-1583,Siyar Bahadurzada,Curtis Millender,Siyar-Bahadurzada-538,Curtis-Millender-5374
215,2018-04-21,UFC Fight Night 128: Barboza vs. Lee,ufc-fight-night-128-barboza-vs-lee-1455,Siyar Bahadurzada,Luan Chagas,Siyar-Bahadurzada-538,Luan-Chagas-6384
216,2017-09-02,UFC Fight Night 115: Volkov vs. Struve,ufc-fight-night-115-volkov-vs-struve-1310,Siyar Bahadurzada,Rob Wilkinson,Siyar-Bahadurzada-538,Rob-Wilkinson-7451
217,2016-03-05,UFC 196: McGregor vs. Diaz,ufc-196-mcgregor-vs-diaz-1060,Siyar Bahadurzada,Brandon Thatch,Siyar-Bahadurzada-538,Brandon-Thatch-3969
218,2013-12-28,UFC 168: Weidman vs. Silva II,ufc-168-weidman-vs-silva-ii-706,Siyar Bahadurzada,John Howard,Siyar-Bahadurzada-538,John-Howard-692
219,2013-03-02,UFC on Fuel TV 8: Silva vs. Stann,ufc-on-fuel-tv-8-silva-vs-stann-625,Siyar Bahadurzada,Dong Hyun Kim,Siyar-Bahadurzada-538,Dong-Hyun-Kim-612
220,2012-04-14,UFC on FUEL TV 2: Gustafsson vs. Silva,ufc-on-fuel-tv-2-gustafsson-vs-silva-493,Siyar Bahadurzada,Paulo Thiago,Siyar-Bahadurzada-538,Paulo-Thiago-1023
221,2008-11-01,WVR Sengoku: Sixth Battle,wvr-sengoku-sixth-battle-113,Siyar Bahadurzada,Jorge Santiago,Siyar-Bahadurzada-538,Jorge-Santiago-178
222,2008-09-28,WVR Sengoku: Fifth Battle,wvr-sengoku-fifth-battle-99,Siyar Bahadurzada,Evangelista Santos,Siyar-Bahadurzada-538,Evangelista-Santos-541
223,2008-03-05,WVR Sengoku: First Battle,wvr-sengoku-first-battle-48,Siyar Bahadurzada,Kazuo Misaki,Siyar-Bahadurzada-538,Kazuo-Misaki-419
224,2017-12-16,UFC on FOX 26: Lawler vs. Dos Anjos,ufc-on-fox-26-lawler-vs-dos-anjos-1365,Oluwale Bamgbose,Alessio Di Chirico,Oluwale-Bamgbose-5755,Alessio-Di-Chirico-6204
225,2017-06-03,UFC 212: Aldo vs. Holloway,ufc-212-aldo-vs-holloway-1257,Oluwale Bamgbose,Paulo Borrachinha,Oluwale-Bamgbose-5755,Paulo-Borrachinha-7061
226,2016-04-16,UFC on FOX 19: Evans vs. Teixeira,ufc-on-fox-19-evans-vs-teixeira-1073,Oluwale Bamgbose,Cezar Ferreira,Oluwale-Bamgbose-5755,Cezar-Ferreira-2745
227,2016-02-21,UFC Fight Night 83: Cowboy vs. Cowboy,ufc-fight-night-83-cowboy-vs-cowboy-1057,Oluwale Bamgbose,Daniel Sarafian,Oluwale-Bamgbose-5755,Daniel-Sarafian-1200
228,2015-08-08,UFC Fight Night 73: Saint Preux vs. Teixeira,ufc-fight-night-73-saint-preux-vs-teixeira-979,Oluwale Bamgbose,Uriah Hall,Oluwale-Bamgbose-5755,Uriah-Hall-4184
229,2007-12-08,UFC: The Ultimate Fighter 6 Finale,ufc-the-ultimate-fighter-6-finale-8,Dan Barrera,Ben Saunders,Dan-Barrera-409,Ben-Saunders-408
230,2015-03-21,UFC Fight Night 62: Maia vs. LaFlare,ufc-fight-night-62-maia-vs-laflare-934,Shayna Baszler,Amanda Nunes,Shayna-Baszler-803,Amanda-Nunes-2225
231,2014-08-30,UFC 177: Dillashaw vs. Soto,ufc-177-dillashaw-vs-soto-849,Shayna Baszler,Bethe Correia,Shayna-Baszler-803,Bethe-Correia-4553
232,2013-01-05,Invicta FC 4,invicta-fc-4-629,Shayna Baszler,Alexis Davis,Shayna-Baszler-803,Alexis-Davis-2693
233,2012-10-06,Invicta FC 3: Penne vs. Sugiyama,invicta-fc-3-penne-vs-sugiyama-591,Shayna Baszler,Sarah Dalelio,Shayna-Baszler-803,Sarah-Dalelio-3455
234,2012-07-28,Invicta FC 2,invicta-fc-2-557,Shayna Baszler,Sara McMann,Shayna-Baszler-803,Sara-McMann-2704
235,2009-06-19,Strikeforce Challengers: Santos vs Villasenor,strikeforce-challengers-santos-vs-villasenor-161,Shayna Baszler,Sarah Kaufman,Shayna-Baszler-803,Sarah-Kaufman-1228
236,2008-07-26,EliteXC: Unfinished Business,elitexc-unfinished-business-85,Shayna Baszler,Cristiane Justino,Shayna-Baszler-803,Cristiane-Justino-617
237,2016-01-29,Bellator 148: Daley vs. Uhrich,bellator-148-daley-vs-uhrich-1042,Salvador Becerra,Nick Bustamante,Salvador-Becerra-5889,Nick-Bustamante-5490
238,2015-09-19,Bellator 142: Dynamite,bellator-142-dynamite-986,Salvador Becerra,Adam Piccolotti,Salvador-Becerra-5889,Adam-Piccolotti-5863
239,2010-10-09,Strikeforce: Diaz vs. Noons II,strikeforce-diaz-vs-noons-ii-324,Brett Bergmark,James Terry,Brett-Bergmark-1973,James-Terry-1155
240,2010-06-26,Strikeforce: Fedor vs. Werdum,strikeforce-fedor-vs-werdum-280,Brett Bergmark,Vagner Rocha,Brett-Bergmark-1973,Vagner-Rocha-1087
241,2018-10-27,UFC Fight Night 138: Volkan vs. Smith,ufc-fight-night-138-volkan-vs-smith-1564,Arjan Bhullar,Marcelo Golm,Arjan-Bhullar-7294,Marcelo-Golm-7557
242,2018-04-14,UFC on FOX 29: Poirier vs. Gaethje,ufc-on-fox-29-poirier-vs-gaethje-1446,Arjan Bhullar,Adam Wieczorek,Arjan-Bhullar-7294,Adam-Wieczorek-7482
243,2017-09-09,UFC 215: Nunes vs. Shevchenko 2,ufc-215-nunes-vs-shevchenko-2-1308,Arjan Bhullar,Luis Henrique,Arjan-Bhullar-7294,Luis-Henrique-6324
244,2018-09-15,UFC Fight Night 136: Hunt vs. Oleinik,ufc-fight-night-136-hunt-vs-oleinik-1539,Jan Blachowicz,Nikita Krylov,Jan-Blachowicz-2371,Nikita-Krylov-4188
245,2018-03-17,UFC Fight Night 127: Werdum vs. Volkov,ufc-fight-night-127-werdum-vs-volkov-1423,Jan Blachowicz,Jimi Manuwa,Jan-Blachowicz-2371,Jimi-Manuwa-3074
246,2017-12-16,UFC on FOX 26: Lawler vs. Dos Anjos,ufc-on-fox-26-lawler-vs-dos-anjos-1365,Jan Blachowicz,Jared Cannonier,Jan-Blachowicz-2371,Jared-Cannonier-5333
247,2017-10-21,UFC Fight Night 118: Cerrone vs. Till,ufc-fight-night-118-cerrone-vs-till-1356,Jan Blachowicz,Devin Clark,Jan-Blachowicz-2371,Devin-Clark-5571
248,2017-04-08,UFC 210: Cormier vs. Johnson 2,ufc-210-cormier-vs-johnson-2-1248,Jan Blachowicz,Patrick Cummins,Jan-Blachowicz-2371,Patrick-Cummins-2205
249,2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,ufc-fight-night-93-arlovski-vs-barnett-1139,Jan Blachowicz,Alexander Gustafsson,Jan-Blachowicz-2371,Alexander-Gustafsson-1559
250,2016-04-10,UFC Fight Night 86: Rothwell vs. Dos Santos,ufc-fight-night-86-rothwell-vs-dos-santos-1077,Jan Blachowicz,Igor Pokrajac,Jan-Blachowicz-2371,Igor-Pokrajac-1504
251,2015-09-05,UFC 191: Johnson vs. Dodson II,ufc-191-johnson-vs-dodson-ii-992,Jan Blachowicz,Corey Anderson,Jan-Blachowicz-2371,Corey-Anderson-5008
252,2015-04-11,UFC Fight Night 64: Gonzaga vs. Cro Cop II,ufc-fight-night-64-gonzaga-vs-cro-cop-ii-936,Jan Blachowicz,Jimi Manuwa,Jan-Blachowicz-2371,Jimi-Manuwa-3074
253,2014-10-04,UFC Fight Night 53: Nelson vs. Story,ufc-fight-night-53-nelson-vs-story-860,Jan Blachowicz,Ilir Latifi,Jan-Blachowicz-2371,Ilir-Latifi-2628
254,2013-03-16,KSW 22: Pride Time,ksw-22-pride-time-665,Jan Blachowicz,Goran Reljic,Jan-Blachowicz-2371,Goran-Reljic-609
255,2012-09-15,KSW 20: Fighting Symphony,ksw-20-fighting-symphony-597,Jan Blachowicz,Houston Alexander,Jan-Blachowicz-2371,Houston-Alexander-133
256,2011-11-26,KSW 17,ksw-17-471,Jan Blachowicz,Rameau Sokoudjou,Jan-Blachowicz-2371,Rameau-Sokoudjou-363
257,2011-05-21,KSW 16,ksw-16-396,Jan Blachowicz,Toni Valtonen,Jan-Blachowicz-2371,Toni-Valtonen-2488
258,2011-03-19,KSW 15: Revenge,ksw-15-revenge-377,Jan Blachowicz,Rameau Sokoudjou,Jan-Blachowicz-2371,Rameau-Sokoudjou-363
259,2011-02-26,UFC 127: Penn vs. Fitch,ufc-127-penn-vs-fitch-344,Tom Blackledge,Anthony Perosh,Tom-Blackledge-2007,Anthony-Perosh-1751
260,2018-07-27,LFA 46: Nakashima vs. Stewart,lfa-46-nakashima-vs-stewart-1535,Dashawn Boatwright,Cristhian Torres,Dashawn-Boatwright-8253,Cristhian-Torres-8466
261,2018-06-12,Dana White's Contender Series 9,dana-white-s-contender-series-9-1515,Dashawn Boatwright,Alonzo Menifield,Dashawn-Boatwright-8253,Alonzo-Menifield-5961
262,2017-12-16,UFC on FOX 26: Lawler vs. Dos Anjos,ufc-on-fox-26-lawler-vs-dos-anjos-1365,Galore Bofando,Chad Laprise,Galore-Bofando-7213,Chad-Laprise-3267
263,2017-07-16,UFC Fight Night 113: Nelson vs. Ponzinibbio,ufc-fight-night-113-nelson-vs-ponzinibbio-1293,Galore Bofando,Charlie Ward,Galore-Bofando-7213,Charlie-Ward-6782
264,2015-04-10,Bellator 136: Brooks vs. Jansen,bellator-136-brooks-vs-jansen-943,Jay Bogan,Justin Governale,Jay-Bogan-5595,Justin-Governale-5596
265,2018-07-20,LFA 45: Silva vs. Barnes,lfa-45-silva-vs-barnes-1534,Luc Bondole,Taylor Johnson,Luc-Bondole-3940,Taylor-Johnson-8079
266,2015-12-11,RFA 33: Chavez vs. Townsend,rfa-33-chavez-vs-townsend-1043,Luc Bondole,Justin Jones,Luc-Bondole-3940,Justin-Jones-4930
267,2015-08-28,Bellator 141: Guillard vs. Girtz,bellator-141-guillard-vs-girtz-993,Luc Bondole,Ray Sloan,Luc-Bondole-3940,Ray-Sloan-4914
268,2015-04-10,Bellator 136: Brooks vs. Jansen,bellator-136-brooks-vs-jansen-943,Luc Bondole,Chris Herrera,Luc-Bondole-3940,Chris-Herrera-5423
269,2015-01-16,Bellator 132: Freire vs. Straus,bellator-132-freire-vs-straus-914,Luc Bondole,Chris Herrera,Luc-Bondole-3940,Chris-Herrera-5423
270,2013-03-21,Bellator Fighting Championship 93: Jansen vs. Held,bellator-fighting-championship-93-jansen-vs-held-653,Luc Bondole,Joe Pacheco,Luc-Bondole-3940,Joe-Pacheco-3884
271,2017-10-07,UFC 216: Ferguson vs. Lee,ufc-216-ferguson-vs-lee-1341,Ray Borg,Demetrious Johnson,Ray-Borg-4809,Demetrious-Johnson-1773
272,2017-03-11,UFC Fight Night 106: Belfort vs. Gastelum,ufc-fight-night-106-belfort-vs-gastelum-1231,Ray Borg,Jussier Formiga,Ray-Borg-4809,Jussier-Formiga-4673
273,2016-12-30,UFC 207: Nunes vs. Rousey,ufc-207-nunes-vs-rousey-1210,Ray Borg,Louis Smolka,Ray-Borg-4809,Louis-Smolka-4634
274,2016-02-06,UFC Fight Night 82: Hendricks vs. Thompson,ufc-fight-night-82-hendricks-vs-thompson-1056,Ray Borg,Justin Scoggins,Ray-Borg-4809,Justin-Scoggins-4555
275,2015-08-08,UFC Fight Night 73: Saint Preux vs. Teixeira,ufc-fight-night-73-saint-preux-vs-teixeira-979,Ray Borg,Geane Herrera,Ray-Borg-4809,Geane-Herrera-5729
276,2015-02-14,UFC Fight Night 60: Henderson vs. Thatch,ufc-fight-night-60-henderson-vs-thatch-915,Ray Borg,Chris Kelades,Ray-Borg-4809,Chris-Kelades-4886
277,2014-06-28,UFC Fight Night 44: Swanson vs. Stephens,ufc-fight-night-44-swanson-vs-stephens-800,Ray Borg,Shane Howell,Ray-Borg-4809,Shane-Howell-2464
278,2014-04-19,UFC on FOX 11: Werdum vs. Browne,ufc-on-fox-11-werdum-vs-browne-779,Ray Borg,Dustin Ortiz,Ray-Borg-4809,Dustin-Ortiz-1783
279,2014-04-04,Legacy FC 30: Holm vs. Werner,legacy-fc-30-holm-vs-werner-809,Ray Borg,Nick Urso,Ray-Borg-4809,Nick-Urso-4808
280,2018-11-17,UFC Fight Night 140: Magny vs. Ponzinibbio,ufc-fight-night-140-magny-vs-ponzinibbio-1578,Poliana Botelho,Cynthia Calvillo,Poliana-Botelho-7486,Cynthia-Calvillo-6940
281,2018-05-19,UFC Fight Night 129: Maia vs. Usman,ufc-fight-night-129-maia-vs-usman-1468,Poliana Botelho,Syuri Kondo,Poliana-Botelho-7486,Syuri-Kondo-7409
282,2017-10-07,UFC 216: Ferguson vs. Lee,ufc-216-ferguson-vs-lee-1341,Poliana Botelho,Pearl Gonzalez,Poliana-Botelho-7486,Pearl-Gonzalez-3889
283,2016-06-17,Bellator 156: Galvao vs. Dantas 2,bellator-156-galvao-vs-dantas-2-1108,Roy Boughton,Javy Ayala,Roy-Boughton-2777,Javy-Ayala-3057
284,2013-06-22,War MMA 1,war-mma-1-702,Roy Boughton,Liron Wilson,Roy-Boughton-2777,Liron-Wilson-2926
285,2012-06-22,Bellator Fighting Championship 71,bellator-fighting-championship-71-560,Roy Boughton,Emanuel Newton,Roy-Boughton-2777,Emanuel-Newton-880
286,2011-08-19,Shark Fights 18: Nelson vs. Wetherspoon,shark-fights-18-nelson-vs-wetherspoon-441,Roy Boughton,Adriano Camolese,Roy-Boughton-2777,Adriano-Camolese-2776
287,2010-05-29,UFC 114: Jackson vs. Evans,ufc-114-jackson-vs-evans-256,Joe Brammer,Aaron Riley,Joe-Brammer-1650,Aaron-Riley-905
288,2009-12-05,UFC: The Ultimate Fighter 10 Finale,ufc-the-ultimate-fighter-10-finale-210,Joe Brammer,Mark Bocek,Joe-Brammer-1650,Mark-Bocek-55
289,2018-05-27,UFC Fight Night 130: Thompson vs. Till,ufc-fight-night-130-thompson-vs-till-1478,Tom Breese,Daniel Kelly,Tom-Breese-2765,Daniel-Kelly-5236
290,2016-06-04,UFC 199: Rockhold vs. Bisping II,ufc-199-rockhold-vs-bisping-ii-1081,Tom Breese,Sean Strickland,Tom-Breese-2765,Sean-Strickland-4733
291,2016-02-27,UFC Fight Night 84: Silva vs. Bisping,ufc-fight-night-84-silva-vs-bisping-1052,Tom Breese,Keita Nakamura,Tom-Breese-2765,Keita-Nakamura-466
292,2015-10-24,UFC Fight Night 76: Holohan vs. Smolka,ufc-fight-night-76-holohan-vs-smolka-976,Tom Breese,Cathal Pendred,Tom-Breese-2765,Cathal-Pendred-2562
293,2015-05-30,UFC Fight Night 67: Alves vs. Condit,ufc-fight-night-67-alves-vs-condit-957,Tom Breese,Luiz Dutra Jr.,Tom-Breese-2765,Luiz-Dutra-Jr-1881
294,2014-11-15,Cage Warriors 74: Dalby vs. Bahari,cage-warriors-74-dalby-vs-bahari-904,Tom Breese,Thibaud Larchet,Tom-Breese-2765,Thibaud-Larchet-5322
295,2012-03-24,BAMMA 9,bamma-9-475,Tom Breese,Mark Tucker,Tom-Breese-2765,Mark-Tucker-3212
296,2011-09-10,BAMMA 7,bamma-7-426,Tom Breese,Lee Taylor,Tom-Breese-2765,Lee-Taylor-2764
297,2018-06-09,UFC 225: Whittaker vs. Romero 2,ufc-225-whittaker-vs-romero-2-1459,Cm Punk,Mike Jackson,Cm-Punk-6210,Mike-Jackson-6182
298,2016-09-10,UFC 203: Miocic vs. Overeem,ufc-203-miocic-vs-overeem-1138,Cm Punk,Mickey Gall,Cm-Punk-6210,Mickey-Gall-6162
299,2011-11-05,UFC 138: Leben vs. Munoz,ufc-138-leben-vs-munoz-430,Rob Broughton,Phil De Fries,Rob-Broughton-557,Phil-De-Fries-2990
300,2011-09-24,UFC 135: Jones vs. Rampage,ufc-135-jones-vs-rampage-417,Rob Broughton,Travis Browne,Rob-Broughton-557,Travis-Browne-1769
301,2010-10-16,UFC 120: Bisping vs. Akiyama,ufc-120-bisping-vs-akiyama-294,Rob Broughton,Vinicius Kappke De Quieroz,Rob-Broughton-557,Vinicius-Kappke-De-Quieroz-1988
302,2009-08-28,M-1 Global: Breakthrough,m-1-global-breakthrough-198,Rob Broughton,Jessie Gibbs,Rob-Broughton-557,Jessie-Gibbs-1441
303,2008-03-08,Cage Rage 25: Bring It On,cage-rage-25-bring-it-on-55,Rob Broughton,Neil Grove,Rob-Broughton-557,Neil-Grove-556
304,2010-12-04,Strikeforce: Henderson vs. Babalu,strikeforce-henderson-vs-babalu-335,Lee Brousseau,Mike Glenn,Lee-Brousseau-1811,Mike-Glenn-2216
305,2010-05-15,Strikeforce St. Louis: Heavy Artillery,strikeforce-st-louis-heavy-artillery-261,Lee Brousseau,Fransisco France,Lee-Brousseau-1811,Fransisco-France-1810
306,2010-05-13,Bellator Fighting Championships 18,bellator-fighting-championships-18-267,Jules Bruchez,Lamont Stafford,Jules-Bruchez-992,Lamont-Stafford-1860
307,2008-12-13,UFC: The Ultimate Fighter 8 Finale,ufc-the-ultimate-fighter-8-finale-120,Jules Bruchez,Eliot Marshall,Jules-Bruchez-992,Eliot-Marshall-991
308,2018-11-17,Cage Warriors 99: Greyson vs. O'Driscoll,cage-warriors-99-greyson-vs-o-driscoll-1608,Mads Burnell,Lukasz Rajewski,Mads-Burnell-4382,Lukasz-Rajewski-7141
